Year,country,iso_code,population,gdp,energy_per_capita,Temperature anomaly,co2,co2_per_capita,co2_including_luc,land_use_change_co2,coal_co2,oil_co2,gas_co2,share_global_co2,temperature_change_from_co2,Continent
2012,Kyrgyzstan,KGZ,5696521.0,22049906072.0,9026.3623046875,-0.701492,10.086688995361328,1.7706753015518188,9.914590835571287,-0.1720980703830719,4.015744209289551,4.671599864959717,0.8170719742774963,0.0288564320653677,0.0005912805791012,Asia
2013,Kyrgyzstan,KGZ,5797294.0,24456653043.0,8369.9033203125,0.48496988,9.733813285827637,1.6790269613265991,9.592676162719728,-0.1411372870206833,3.576064109802246,4.796175956726074,0.6265439987182617,0.0275934413075447,0.000596638827119,Asia
2014,Kyrgyzstan,KGZ,5898322.0,25440781974.0,8409.271484375,-0.43436465,10.236388206481934,1.7354745864868164,10.146766662597656,-0.0896214470267295,4.503056049346924,4.400464057922363,0.5166239738464355,0.0288627855479717,0.0006021601730026,Asia
2015,Kyrgyzstan,KGZ,6001876.0,26426866370.0,7766.93359375,0.4849732,10.26478099822998,1.7102620601654053,10.432188987731934,0.1674081534147262,4.3381757736206055,4.719232082366943,0.5239520072937012,0.0289936680346727,0.0006077622529119,Asia
2016,Kyrgyzstan,KGZ,6108460.0,27572739134.0,7790.0654296875,0.9073615,9.621676445007324,1.575139403343201,9.639152526855469,0.0174772795289754,3.480799913406372,4.990367889404297,0.5459359884262085,0.0271853804588317,0.000613012292888,Asia
2017,Kyrgyzstan,KGZ,6220148.0,28879683468.0,7503.81298828125,0.06622958,9.364118576049805,1.5054495334625244,9.267023086547852,-0.0970959961414337,3.3905320167541504,4.7100911140441895,0.5791400074958801,0.0260297991335392,0.0006180074997246,Asia
2018,Kyrgyzstan,KGZ,6341733.0,29878637891.0,8019.0654296875,-0.08229879,11.174908638000488,1.7621222734451294,11.008159637451172,-0.1667486429214477,4.042727947235107,5.574786186218262,0.6414120197296143,0.0304211564362049,0.000623713247478,Asia
2019,Kyrgyzstan,KGZ,6494036.0,31253353975.0,7083.4140625,0.5477996,9.046661376953123,1.393072247505188,8.832206726074219,-0.2144539207220077,3.1730239391326904,4.330848217010498,0.6192160248756409,0.0243933629244565,0.0006284358096309,Asia
2020,Kyrgyzstan,KGZ,6664143.0,28560253227.0,6303.28955078125,0.01511391,8.348490715026855,1.2527477741241455,8.144369125366211,-0.2041214406490326,3.174431085586548,3.6363000869750977,0.6488159894943237,0.0237454809248447,0.0006327928858809,Asia
2021,Kyrgyzstan,KGZ,6820483.0,29628978769.0,6373.35302734375,0.3239061,10.338292121887209,1.5157712697982788,10.074666976928713,-0.2636248171329498,4.157127857208252,4.234044075012207,0.7654979825019836,0.0280422326177358,0.0006380041013471,Asia
2022,Kyrgyzstan,KGZ,6955792.0,31703003147.0,7569.56884765625,0.99214244,11.512893676757812,1.6551520824432373,11.22226619720459,-0.2906284630298614,5.429336071014404,3.968247890472412,0.8501999974250793,0.0306783281266689,0.0006437059491872,Asia
1985,Latvia,LVA,2579237.0,37201218983.0,41209.3359375,-2.4735267,25.819072723388672,10.010353088378906,28.016300201416016,2.197227478027344,3.173907995223999,18.48514938354492,3.775247097015381,0.1281670182943344,0.0005608219071291,Europe
1986,Latvia,LVA,2599784.0,38189519598.0,37991.06640625,-1.2172323,23.608821868896484,9.08107089996338,25.513185501098636,1.904363989830017,4.0250678062438965,15.49389934539795,3.700054883956909,0.1155140921473503,0.000572106859181,Europe
1987,Latvia,LVA,2625969.0,38039138662.0,34319.8515625,-2.7145405,19.294130325317383,7.347432613372803,20.95956420898437,1.6654345989227295,3.658269882202149,11.013522148132324,4.2288007736206055,0.0914145559072494,0.0005813606549054,Europe
1988,Latvia,LVA,2652250.0,39628013214.0,32069.685546875,-0.5026384,18.865442276000977,7.112995147705078,20.38248443603516,1.5170425176620483,3.78939700126648,9.994117736816406,4.612199783325195,0.0860698595643043,0.0005903525161556,Europe
1989,Latvia,LVA,2664839.0,41772727533.0,31910.703125,0.9086568,17.943096160888672,6.733275890350342,19.465011596679688,1.5219156742095947,3.083334922790528,9.848482131958008,4.539010047912598,0.0808239802718162,0.0005989456549286,Europe
1990,Latvia,LVA,2660131.0,42100704929.0,32558.71875,0.6414863,19.661603927612305,7.391216278076172,21.194072723388672,1.5324679613113403,2.811669111251831,10.461750030517578,5.493226051330566,0.0864925161004066,0.0006083346670493,Europe
1991,Latvia,LVA,2648933.0,36517762608.0,30079.197265625,-0.067106605,17.919586181640625,6.76483154296875,19.816768646240234,1.897182583808899,2.455090045928955,9.292311668395996,5.454966068267822,0.0772209838032722,0.0006170232663862,Europe
1992,Latvia,LVA,2614833.0,24594371373.0,21914.455078125,0.14891991,14.193532943725586,5.428083896636963,15.77106761932373,1.5775352716445925,2.1634979248046875,7.79471492767334,3.976077079772949,0.0630251616239547,0.0006239922950044,Europe
1993,Latvia,LVA,2563820.0,21610169740.0,19294.712890625,-1.0632173,11.921673774719238,4.649965286254883,23.812746047973636,11.891072273254396,1.9947869777679443,7.269474983215332,2.5939929485321045,0.0524032600224018,0.0006319703534245,Europe
1994,Latvia,LVA,2521238.0,21908377653.0,19003.8984375,-0.784936,10.3701810836792,4.113130569458008,1.1851929426193235,-9.184988021850586,1.5207940340042114,6.865616798400879,1.8743219375610352,0.0451375991106033,0.0006341565749607,Europe
1995,Latvia,LVA,2485948.0,21602325855.0,18040.333984375,-0.17568457,9.133940696716309,3.674228429794312,3.1575539112091064,-5.976387023925781,1.1112589836120603,5.597060203552246,2.297132968902588,0.0388403348624706,0.0006368894828483,Europe
1996,Latvia,LVA,2457907.0,21944517346.0,16983.689453125,-1.7418896,9.21165943145752,3.74776554107666,0.6146330237388611,-8.597025871276855,1.0395139455795288,6.055391788482666,1.976588010787964,0.0380121245980262,0.0006391411297954,Europe
1997,Latvia,LVA,2433229.0,23733281647.0,17272.96484375,-0.5074734,8.679916381835938,3.567241668701172,-0.2876870036125183,-8.967602729797363,0.9410600066184998,5.180933952331543,2.417490005493164,0.0356021411716938,0.0006409604684449,Europe
1998,Latvia,LVA,2410217.0,25089221158.0,18987.279296875,-0.7528612,8.306022644042969,3.446171998977661,-2.637246608734131,-10.94326877593994,0.7033669948577881,5.090024948120117,2.3700380325317383,0.0341871939599514,0.0006422182777896,Europe
1999,Latvia,LVA,2390822.0,25549229736.0,16264.0966796875,0.3621755,7.717859745025635,3.2281198501586914,-1.680959939956665,-9.39881992340088,0.5385230183601379,4.738201141357422,2.264462947845459,0.0310730766505002,0.0006436746916733,Europe
2000,Latvia,LVA,2368320.0,26727290777.0,16068.6181640625,0.7527824,7.081629753112793,2.9901490211486816,-3.700532913208008,-10.7821626663208,0.5698630213737488,3.878977060317993,2.5042340755462646,0.0277585983276367,0.0006444451282732,Europe
2001,Latvia,LVA,2338299.0,28242589693.0,17519.52734375,-0.23670465,7.496506214141846,3.205965518951416,-1.8020299673080444,-9.29853630065918,0.5257629752159119,3.9173080921173096,2.905579090118408,0.02917723916471,0.0006458966527134,Europe
2002,Latvia,LVA,2311358.0,30014856985.0,17873.787109375,0.19834237,7.520418167114258,3.2536795139312744,-2.188523054122925,-9.708940505981444,0.4355109930038452,3.935374975204468,2.9792139530181885,0.0286324881017208,0.0006472583045251,Europe
2003,Latvia,LVA,2288983.0,32298352002.0,17838.240234375,-0.46706614,7.726039886474609,3.3753156661987305,3.514345407485962,-4.211694717407227,0.3878639936447143,4.058006763458252,3.0917489528656006,0.0279395598918199,0.0006501337047666,Europe
2004,Latvia,LVA,2264179.0,34720425840.0,20282.8828125,-0.45721492,7.731197834014893,3.4145700931549072,10.524742126464844,2.793543577194214,0.3215599954128265,4.161923885345459,3.0717499256134038,0.0270226895809173,0.0006550810066983,Europe
2005,Latvia,LVA,2239787.0,38143684659.0,21149.693359375,-0.49222815,7.810763835906982,3.487279891967773,14.96300220489502,7.152237415313721,0.3616999983787536,4.129866123199463,3.151855945587158,0.0263886507600545,0.000661113357637,Europe
2006,Latvia,LVA,2219039.0,42361248688.0,20249.384765625,0.20943214,8.310114860534668,3.7449162006378174,7.505683898925781,-0.8044312000274658,0.3813109993934631,4.471273899078369,3.26151704788208,0.0271624289453029,0.0006654811440967,Europe
2007,Latvia,LVA,2200774.0,46228816935.0,21040.669921875,0.45914853,8.637232780456543,3.9246342182159424,6.129920959472656,-2.507312059402466,0.4535900056362152,4.831224918365479,3.146682024002075,0.0274204351007938,0.0006695318734273,Europe
2008,Latvia,LVA,2177710.0,44217430207.0,21398.68359375,0.8930511,8.198058128356934,3.76453161239624,6.062129020690918,-2.1359286308288574,0.4402990043163299,4.470827102661133,3.0848588943481445,0.0255792364478111,0.0006733221234753,Europe
2009,Latvia,LVA,2142044.0,37590730012.0,20577.3359375,-0.32443163,7.456195831298828,3.480879068374634,4.81855583190918,-2.6376402378082275,0.3624109923839569,4.071484088897705,2.8270010948181152,0.0236606877297163,0.0006767265149392,Europe
2010,Latvia,LVA,2097834.0,35881177042.0,23815.1484375,-1.1733255,8.554520606994629,4.077787399291992,6.733182907104492,-1.8213376998901367,0.4553419947624206,4.25093412399292,3.3929688930511475,0.0256756264716386,0.000680734461639,Europe
2011,Latvia,LVA,2059940.0,37869724459.0,21669.318359375,0.3998413,7.808430194854736,3.7906103134155273,7.541910648345947,-0.2665193676948547,0.4424180090427398,3.81339693069458,2.975286960601806,0.0226462669670581,0.0006847688346169,Europe
2012,Latvia,LVA,2034639.0,40536567235.0,22749.25390625,-0.77020186,7.519718170166016,3.6958487033844,9.12520980834961,1.6054915189743042,0.4001640081405639,3.729891061782837,2.792478084564209,0.0215127300471067,0.0006891634548082,Europe
2013,Latvia,LVA,2013004.0,41350512828.0,22147.384765625,0.09748147,7.368745803833008,3.660572052001953,7.233287811279297,-0.1354580819606781,0.3011339902877807,3.771446943283081,2.7286880016326904,0.0208889432251453,0.0006930389790795,Europe
2014,Latvia,LVA,1994153.0,42137028688.0,20567.8515625,0.48035443,7.172200202941895,3.5966145992279053,7.620636940002441,0.448436975479126,0.2424300014972686,3.890383958816528,2.448369026184082,0.0202229209244251,0.0006970321410335,Europe
2015,Latvia,LVA,1977874.0,43774190659.0,21292.59765625,0.93566036,7.262421131134033,3.6718320846557617,11.29348087310791,4.031059741973877,0.1902309954166412,4.066534042358398,2.505959987640381,0.0205132700502872,0.0007019872427918,Europe
2016,Latvia,LVA,1959863.0,44810998817.0,22950.19140625,0.22977407,7.210681915283203,3.679176568984986,8.488978385925293,1.2782962322235107,0.1656530052423477,4.058942794799805,2.6071910858154297,0.0203732848167419,0.0007062257500365,Europe
2017,Latvia,LVA,1942599.0,46295495418.0,25378.8828125,-0.021633824,7.215320110321045,3.714261054992676,8.218706130981445,1.003386378288269,0.1672530025243759,4.2767181396484375,2.2993650436401367,0.020056702196598,0.0007104143151082,Europe
2018,Latvia,LVA,1927586.0,48143398790.0,22825.7890625,0.72644633,7.843188762664795,4.068917751312256,10.460237503051758,2.617048501968384,0.1970379948616027,4.346015930175781,2.7037320137023926,0.0213513039052486,0.0007152308826334,Europe
2019,Latvia,LVA,1914267.0,49380620266.0,23645.1015625,1.2765776,7.63345193862915,3.9876632690429688,9.5591402053833,1.92568838596344,0.1662079989910125,4.303368091583252,2.5483760833740234,0.0205827951431274,0.0007197634549811,Europe
2020,Latvia,LVA,1901119.0,48292861660.0,21682.3671875,1.8659915,6.999268054962158,3.681657075881958,8.899015426635742,1.899747371673584,0.0999009981751442,4.173855781555176,2.103024959564209,0.019907908514142,0.0007240258855745,Europe
2021,Latvia,LVA,1885593.0,50255494980.0,22845.33203125,0.08194196,7.218348979949951,3.828158617019653,8.498184204101562,1.279835224151611,0.07846599817276,4.286833763122559,2.2315399646759038,0.0195795036852359,0.0007281543221324,Europe
2022,Latvia,LVA,1881059.0,51248480035.0,20474.271484375,0.5138952,6.607996940612793,3.512913227081299,8.868391990661621,2.260394811630249,0.0582469999790191,4.331418991088867,1.5929540395736694,0.0176082830876112,0.000732273387257,Europe
2008,Lebanon,LBN,4925359.0,50361558474.0,13316.8505859375,0.11639484,17.417774200439453,3.536346197128296,16.868099212646484,-0.549673318862915,0.5019680261611938,14.593711853027344,0.0,0.0543462038040161,0.0002067899040412,Asia
2009,Lebanon,LBN,4992295.0,57304677732.0,16190.0947265625,0.009315173,20.957555770874023,4.1979804039001465,19.95706367492676,-1.0004918575286863,0.5018770098686218,17.818471908569336,0.0952470004558563,0.0665044486522674,0.0002160077856387,Asia
2010,Lebanon,LBN,5041290.0,64006241939.0,15401.9462890625,1.7078663,19.99659538269043,3.966563224792481,19.803503036499023,-0.1930928081274032,0.5642560124397278,16.378080368041992,0.4836480021476745,0.060017991811037,0.0002250146790174,Asia
2011,Lebanon,LBN,5096018.0,66782067583.0,15405.056640625,-0.5191326,20.26412773132324,3.976463079452514,20.28592872619629,0.0218008011579513,0.6265439987182617,17.05958366394043,0.0,0.0587706938385963,0.0002341314248042,Asia
2012,Lebanon,LBN,5235742.0,68494363923.0,16755.263671875,0.1290162,22.33203125,4.265304088592529,22.2492618560791,-0.0827697589993476,0.6265439987182617,19.31660842895508,0.0,0.0638884305953979,0.0002441434771753,Asia
2013,Lebanon,LBN,5743441.0,71116324024.0,15143.68359375,0.1622669,22.163742065429688,3.8589656352996826,22.147180557250977,-0.0165612790733575,0.5018829703330994,19.122859954833984,0.0,0.0628298446536064,0.000254139478784,Asia
2014,Lebanon,LBN,6346993.0,72883563855.0,14433.080078125,0.45417866,23.992027282714844,3.780062198638916,23.997303009033203,0.0052761603146791,0.6265439987182617,20.75289535522461,0.0,0.0676485523581504,0.0002649934031069,Asia
2015,Lebanon,LBN,6472470.0,73219558993.0,15547.4091796875,0.14549355,25.73123550415039,3.975489377975464,25.91971206665039,0.1884761601686477,0.6264550089836121,22.70990753173828,0.0,0.0726798698306083,0.0002766457619145,Asia
1980,Libya,LBY,3424375.0,26794355379.0,34383.22265625,-0.8637876,26.780555725097656,7.820567607879639,27.38449478149414,0.6039371490478516,0.0036639999598264,14.196064949035645,2.318995952606201,0.1379744559526443,0.0001172467163996,Africa
1981,Libya,LBY,3621488.0,21659520263.0,29115.599609375,-0.79737157,28.6679630279541,7.916073322296143,29.31407356262207,0.6461097598075867,0.0036639999598264,19.375232696533203,3.3562240600585938,0.1518449783325195,0.0001292828383157,Africa
1982,Libya,LBY,3724772.0,22274876744.0,28002.1484375,-1.1179274,30.56510162353516,8.205899238586426,31.39840507507324,0.8333035111427307,0.0036639999598264,21.77881622314453,1.3886560201644895,0.1631901860237121,0.0001422441855538,Africa
1983,Libya,LBY,3718966.0,21733019883.0,30193.6875,-1.2722301,30.14601707458496,8.106021881103516,30.98426818847656,0.838249921798706,0.0036639999598264,20.456111907958984,3.729952096939087,0.1594877541065216,0.0001550562446936,Africa
1984,Libya,LBY,3773639.0,20643918955.0,29797.708984375,-0.9695554,28.27621078491211,7.493088245391846,29.1848087310791,0.9085986614227296,0.0036639999598264,17.58353614807129,5.616911888122559,0.1453248113393783,0.0001670785422902,Africa
1985,Libya,LBY,3898746.0,22390671549.0,31720.87890625,-0.7213281,31.00217628479004,7.951832771301269,31.824670791625977,0.8224947452545166,0.0036639999598264,20.298559188842773,6.2984161376953125,0.1538961827754974,0.0001803452323656,Africa
1986,Libya,LBY,4017403.0,19866519521.0,32196.91015625,-0.8789219,33.89549255371094,8.437165260314941,34.59282302856445,0.697332501411438,0.0036639999598264,17.605520248413086,8.848560333251953,0.1658450812101364,0.0001949352881638,Africa
1987,Libya,LBY,4129743.0,16966307794.0,32205.833984375,-0.63323116,32.348262786865234,7.832996368408203,32.840850830078125,0.4925881922245025,0.0036639999598264,19.01982307434082,7.939888000488281,0.1532643288373947,0.0002088184264721,Africa
1988,Libya,LBY,4237757.0,18275176215.0,32134.728515625,-0.17265432,36.16036224365234,8.532901763916016,36.67863464355469,0.5182728171348572,0.0036639999598264,21.70405960083008,8.343769073486328,0.1649745255708694,0.0002244649804197,Africa
1989,Libya,LBY,4342927.0,19622825059.0,32443.95703125,-0.70543045,37.06851959228516,8.535377502441406,37.73477935791016,0.6662617325782776,0.0109919998794794,20.906784057617188,10.69155216217041,0.1669737100601196,0.0002405931300017,Africa
1990,Libya,LBY,4445243.0,20372079786.0,33494.31640625,-0.31799778,36.5137825012207,8.214125633239746,37.07452392578125,0.5607385635375977,0.0146549995988607,18.90435028076172,9.27265739440918,0.1606262177228927,0.0002564894093666,Africa
1991,Libya,LBY,4544404.0,25389275568.0,34203.8984375,-0.6549687,42.61984634399414,9.378534317016602,42.549095153808594,-0.0707518383860588,0.0146549995988607,25.28309631347656,9.272789001464844,0.1836619824171066,0.0002750298008322,Africa
1992,Libya,LBY,4640360.0,26617785979.0,31258.515625,-1.2049775,37.02442169189453,7.978781700134277,36.8693962097168,-0.155023843050003,0.0146559998393058,22.929311752319336,9.214960098266602,0.1644037365913391,0.0002910638286266,Africa
1993,Libya,LBY,4733053.0,27601955980.0,31748.69921875,-0.45348668,38.70832824707031,8.178299903869629,38.569862365722656,-0.13846255838871,0.0109930001199245,25.53316116333008,8.897031784057617,0.1701474636793136,0.0003078800218645,Africa
1994,Libya,LBY,4822039.0,30319557468.0,32218.666015625,-0.55718,51.35994338989258,10.651083946228027,51.56681060791016,0.206869438290596,0.0146559998393058,29.605119705200195,9.178319931030272,0.2235510051250457,0.0003304705314803,Africa
1995,Libya,LBY,4906851.0,31943529585.0,33059.83203125,-0.33494797,54.59564971923828,11.126412391662598,58.60223007202149,4.006584167480469,0.0146549995988607,31.87791633605957,9.064010620117188,0.2321575134992599,0.0003554764844011,Africa
1996,Libya,LBY,4987402.0,35211772243.0,34375.734375,-0.13542938,53.951942443847656,10.817645072937012,58.22189712524414,4.269952297210693,0.0146559998393058,29.8176326751709,9.757231712341309,0.2226339429616928,0.0003802395949605,Africa
1997,Libya,LBY,5064642.0,39983284709.0,35646.328125,-0.3793665,51.77895736694336,10.22361660003662,51.9898567199707,0.2108998447656631,0.0146549995988607,30.720170974731445,10.188764572143556,0.2123801112174987,0.0004028815601486,Africa
1998,Libya,LBY,5140711.0,41617599793.0,33797.15625,-0.17671521,51.65264129638672,10.047761917114258,51.50666809082031,-0.1459737718105316,0.0,31.73870086669922,10.18877124786377,0.2125998139381408,0.0004256003594491,Africa
1999,Libya,LBY,5218039.0,45257158417.0,30057.595703125,0.117300905,50.25991821289063,9.63195514678955,49.99871063232422,-0.261206567287445,0.0,33.349727630615234,7.92523193359375,0.2023527920246124,0.0004477081238292,Africa
2000,Libya,LBY,5305020.0,49983450587.0,40140.5234375,-0.7571444,53.23854064941406,10.035502433776855,52.867374420166016,-0.3711632192134857,0.0,34.15214538574219,9.497088432312012,0.2086846083402633,0.0004712152003776,Africa
2001,Libya,LBY,5403639.0,54225701449.0,39725.1640625,0.019940695,53.11360931396485,9.829229354858398,52.68968200683594,-0.4239247739315033,0.0,34.5625114440918,10.076000213623049,0.2067241072654724,0.0004946695407852,Africa
2002,Libya,LBY,5508412.0,57785797189.0,40171.859375,-0.09352239,52.52499771118164,9.535415649414062,52.696250915527344,0.1712553650140762,0.0,33.8333740234375,10.431407928466797,0.1999784111976623,0.0005180235602892,Africa
2003,Libya,LBY,5619405.0,70475273789.0,38797.0390625,-0.16415484,55.48062133789063,9.873042106628418,54.73235702514648,-0.7482620477676392,0.0,34.938819885253906,10.564092636108398,0.200633704662323,0.0005424772389233,Africa
2004,Libya,LBY,5736696.0,79415538130.0,38933.09375,-0.18108606,56.85380554199219,9.910548210144045,56.26324081420898,-0.5905635356903076,0.0,34.60531234741211,12.865233421325684,0.1987198889255523,0.0005676419241353,Africa
2005,Libya,LBY,5858793.0,94523140632.0,39424.7109375,0.077709116,55.98550033569336,9.555808067321776,55.37467575073242,-0.6108254194259644,0.0,34.98387145996094,10.915056228637695,0.1891469061374664,0.0005924208671785,Africa
2006,Libya,LBY,5980212.0,108872914713.0,35416.3671875,-0.012754838,51.45001220703125,8.603376388549805,50.865234375,-0.5847744345664978,0.0036639999598264,32.19190216064453,8.954815864562988,0.1681694239377975,0.0006151951383799,Africa
2007,Libya,LBY,6104381.0,123716329182.0,34466.7890625,0.20772736,44.391883850097656,7.272135257720947,43.849796295166016,-0.5420887470245361,0.0,25.21931266784668,9.944095611572266,0.1409299522638321,0.0006348067545332,Africa
2008,Libya,LBY,6235433.0,153726726038.0,35030.7265625,0.28377843,49.6992416381836,7.970455169677734,49.5405502319336,-0.1586878448724746,0.0,29.810304641723636,10.281184196472168,0.1550694853067398,0.0006569156539626,Africa
1985,Lithuania,LTU,3562393.0,47660893950.0,50722.40234375,-2.48864,40.51093292236328,11.371830940246582,37.64033508300781,-2.8705976009368896,3.55519700050354,27.859249114990234,7.296836853027344,0.2010980695486068,0.0009510283707641,Europe
1986,Lithuania,LTU,3593782.0,49468977771.0,46393.74609375,-1.371851,36.06258392333984,10.034716606140137,33.34349060058594,-2.7190909385681152,4.1582441329956055,23.2167911529541,6.853215217590332,0.1764483153820037,0.0009674406610429,Europe
1987,Lithuania,LTU,3627368.0,50529333248.0,48152.828125,-2.7770264,36.07136917114258,9.944226264953612,33.38547134399414,-2.6858952045440674,4.0630059242248535,22.27804374694824,7.865489959716797,0.170904204249382,0.0009838611586019,Europe
1988,Lithuania,LTU,3672653.0,54561830724.0,49914.765625,-0.68226165,36.46744537353516,9.929455757141112,33.70720672607422,-2.760237693786621,4.227017879486084,21.67896842956543,8.30523681640625,0.1663755029439926,0.0010003772331401,Europe
1989,Lithuania,LTU,3696107.0,54088606250.0,53724.7734375,0.8026578,36.816680908203125,9.96093463897705,34.131919860839844,-2.6847591400146484,3.935028076171875,21.925373077392575,8.674099922180176,0.1658393144607544,0.001017035334371,Europe
1990,Lithuania,LTU,3695016.0,51021989460.0,53062.1875,0.638035,35.737674713134766,9.671859741210938,33.22695541381836,-2.5107192993164062,3.187051057815552,19.7865047454834,10.58736801147461,0.1572120785713195,0.0010332285892218,Europe
1991,Lithuania,LTU,3701408.0,47786759590.0,55805.3515625,-0.28009436,37.82037734985352,10.21783447265625,36.05509567260742,-1.7652785778045654,3.555129051208496,21.28211784362793,10.92173957824707,0.1629795879125595,0.0010505268583074,Europe
1992,Lithuania,LTU,3697552.0,37159351315.0,35524.7890625,0.105041385,21.168441772460938,5.724988460540772,19.50260353088379,-1.665837645530701,1.6620270013809204,12.083206176757812,6.291782855987549,0.0939966365694999,0.0010600934037938,Europe
1993,Lithuania,LTU,3680201.0,30736278642.0,28100.6640625,-1.0697075,16.319713592529297,4.434462547302246,10.45016860961914,-5.869544982910156,1.464818000793457,10.8886079788208,3.4147789478302,0.0717354118824005,0.0010663345456123,Europe
1994,Lithuania,LTU,3654893.0,27661451474.0,24378.572265625,-0.52395934,15.76704216003418,4.31395435333252,28.599395751953125,12.832353591918944,1.2201759815216064,10.039003372192385,3.979680061340332,0.068628154695034,0.0010772098321467,Europe
1995,Lithuania,LTU,3627038.0,29216540607.0,27396.791015625,-0.3382374,15.057342529296877,4.151415824890137,16.956504821777344,1.899160981178284,0.979147970676422,9.025898933410645,4.566364765167236,0.0640284642577171,0.0010855345753952,Europe
1996,Lithuania,LTU,3599721.0,30721763295.0,30085.943359375,-1.905125,15.739962577819824,4.372550964355469,16.126441955566406,0.3864787220954895,0.8953109979629517,9.413382530212402,4.92810583114624,0.0649513229727745,0.0010938132181763,Europe
1997,Lithuania,LTU,3573418.0,33267370320.0,28106.099609375,-0.5534523,15.162845611572266,4.24323320388794,15.480478286743164,0.3176321685314178,0.7376710176467896,9.312644004821776,4.5494232177734375,0.062192965298891,0.0011018170043826,Europe
1998,Lithuania,LTU,3547768.0,35744382405.0,30396.541015625,-0.6540057,15.997053146362305,4.509047031402588,20.31716537475586,4.320112705230713,0.6467180252075195,10.705992698669434,4.002418041229248,0.0658431127667427,0.0011110842460766,Europe
1999,Lithuania,LTU,3522905.0,35335381903.0,25028.9375,0.3594903,13.449596405029297,3.8177571296691895,18.57054710388184,5.12095308303833,0.5476750135421753,8.354796409606934,4.033460140228272,0.0541497692465782,0.0011189846554771,Europe
2000,Lithuania,LTU,3500410.0,36684799266.0,22425.546875,0.7454929,11.843034744262695,3.3833279609680176,-7.317998886108398,-19.161033630371094,0.3784700036048889,6.457615852355957,4.532081127166748,0.0464223697781562,0.0011163720628246,Europe
2001,Lithuania,LTU,3473008.0,39077069410.0,26014.41015625,-0.25256768,12.59373664855957,3.62617564201355,-3.5165419578552246,-16.110279083251953,0.3420589864253998,7.119471073150635,4.644122123718262,0.0490162298083305,0.0011171799851581,Europe
2002,Lithuania,LTU,3444051.0,41716677051.0,28448.0234375,0.38479304,12.66602897644043,3.677654266357422,-7.247115135192871,-19.913143157958984,0.547510027885437,6.900331020355225,4.740839004516602,0.0482233725488185,0.0011173627572134,Europe
2003,Lithuania,LTU,3415276.0,46106059871.0,29933.267578125,-0.46137023,12.659430503845217,3.7067079544067374,-1.8166300058364868,-14.47606086730957,0.7135429978370667,6.347747802734375,5.129367828369141,0.045780099928379,0.0011193236568942,Europe
2004,Lithuania,LTU,3376703.0,49123583277.0,30611.701171875,-0.57043725,13.254142761230469,3.925172805786133,12.708244323730469,-0.5458993911743164,0.6875309944152832,6.834383964538574,5.179861068725586,0.046326920390129,0.0011256735306233,Europe
2005,Lithuania,LTU,3322264.0,52913078254.0,28395.7578125,-0.5061295,13.862545013427734,4.172619819641113,4.829026222229004,-9.03351879119873,0.7631049752235413,7.196520805358887,5.33579683303833,0.0468345806002616,0.0011302545899525,Europe
2006,Lithuania,LTU,3269809.0,56827410871.0,27434.28125,0.004896959,14.19526481628418,4.341313362121582,2.3052189350128174,-11.89004611968994,1.0301940441131592,7.134420871734619,5.318033218383789,0.0463986210525035,0.001134259509854,Europe
2007,Lithuania,LTU,3231378.0,63122228308.0,30665.431640625,0.40348673,15.473504066467283,4.788515567779541,4.115543842315674,-11.357959747314451,1.0249279737472534,7.512708187103271,6.247556209564209,0.0491233952343463,0.0011391645530238,Europe
2008,Lithuania,LTU,3198482.0,64776249050.0,30585.244140625,0.8321559,14.918790817260742,4.664334774017334,7.311483860015869,-7.607306957244873,0.86735999584198,7.788940906524658,5.5898261070251465,0.0465489812195301,0.0011455791536718,Europe
2009,Lithuania,LTU,3163255.0,55174536683.0,28460.291015625,-0.30407834,12.82912540435791,4.0556721687316895,9.293437957763672,-3.535686731338501,0.688946008682251,6.859188079833984,4.740218162536621,0.0407105609774589,0.0011515116784721,Europe
2010,Lithuania,LTU,3097721.0,56073777524.0,21369.939453125,-1.0761298,13.801892280578612,4.455498695373535,9.711731910705566,-4.090159893035889,0.842851996421814,6.813283920288086,5.55251407623291,0.0414251387119293,0.0011580350110307,Europe
2011,Lithuania,LTU,3028642.0,59460372771.0,22682.41015625,0.25900123,13.959649085998535,4.60921049118042,11.103963851928713,-2.855684995651245,0.9728620052337646,6.488284111022949,5.860135078430176,0.0404862351715564,0.0011650176020339,Europe
2012,Lithuania,LTU,2988334.0,61745948022.0,22966.498046875,-0.59695464,14.054137229919434,4.703000545501709,12.750228881835938,-1.3039077520370483,0.950419008731842,6.727311134338379,5.673480033874512,0.0402066782116889,0.0011723269708454,Europe
2013,Lithuania,LTU,2958359.0,63937849304.0,21436.04296875,0.08967793,13.148174285888672,4.444414615631104,14.106163024902344,0.9579894542694092,1.0915039777755735,6.517507076263428,4.740109920501709,0.0372724831104278,0.0011797448387369,Europe
2014,Lithuania,LTU,2933171.0,66199372603.0,20866.3515625,0.54219526,12.845803260803224,4.379493236541748,12.15444278717041,-0.6913601756095886,0.9225239753723145,6.766957759857178,4.413719177246094,0.0362203642725944,0.0011855482589453,Europe
